id,name,old_price,new_price,old_quantity,new_quantity
f5_344713,,NEW,,NEW,
f5_30293,,NEW,,NEW,
f5_5094,,NEW,,NEW,
f5_1533-0153,,NEW,,NEW,
f5_350413,,NEW,,NEW,
f5_2686,,NEW,,NEW,
f5_75454,,NEW,,NEW,
f5_34448,,NEW,,NEW,
f5_379215,,NEW,,NEW,
f5_37841,,NEW,,NEW,
f5_396012,,NEW,,NEW,
f5_387512,,NEW,,NEW,
f5_45747,,NEW,,NEW,
f5_1533-0158,,NEW,,NEW,
f5_75522,,NEW,,NEW,
f5_34457,,NEW,,NEW,
f5_34467,,NEW,,NEW,
f5_34411,,NEW,,NEW,
f5_5346,,NEW,,NEW,
f5_43291,,NEW,,NEW,
f5_343713,,NEW,,NEW,
f5_34724,,NEW,,NEW,
f5_67053,,NEW,,NEW,
f5_0625-1017uk,,NEW,,NEW,
f5_366015,,NEW,,NEW,
f5_3052,,NEW,,NEW,
f5_75432,,NEW,,NEW,
f5_0125-0047-15,,NEW,,NEW,
f5_0625-1018uk,,NEW,,NEW,
f5_34477,,NEW,,NEW,
f5_33984,,NEW,,NEW,
f5_38923,,NEW,,NEW,
f5_34404,,NEW,,NEW,
f5_34715,,NEW,,NEW,
f5_2185,,NEW,,NEW,
f5_1775,,NEW,,NEW,
f5_35034,,NEW,,NEW,
f5_00491,,NEW,,NEW,
f5_0941-4006,,NEW,,NEW,
f5_34478,,NEW,,NEW,
f5_35032,,NEW,,NEW,
f5_34393,,NEW,,NEW,
f5_75365,,NEW,,NEW,
f5_34371,,NEW,,NEW,
f5_0720-2016,,NEW,,NEW,
f5_36601,,NEW,,NEW,
f5_4535-0089,,NEW,,NEW,
f5_34785,,NEW,,NEW,
f5_34728,,NEW,,NEW,
f5_75467,,NEW,,NEW,
f5_387912,,NEW,,NEW,
f5_38811,,NEW,,NEW,
f5_5402,,NEW,,NEW,
f5_3131,,NEW,,NEW,
f5_23161,,NEW,,NEW,
f5_38891,,NEW,,NEW,
f5_34397,,NEW,,NEW,
f5_33944,,NEW,,NEW,
f5_378815,,NEW,,NEW,
f5_389412,,NEW,,NEW,
f5_0020-2009,,NEW,,NEW,
f5_376115,,NEW,,NEW,
f5_34725,,NEW,,NEW,
f5_377915,,NEW,,NEW,
f5_38031,,NEW,,NEW,
f5_366115,,NEW,,NEW,
f5_34487,,NEW,,NEW,
f5_0709,,NEW,,NEW,
f5_0020-2010,,NEW,,NEW,
f5_33974,,NEW,,NEW,
f5_33918,,NEW,,NEW,
f5_34482,,NEW,,NEW,
f5_33975,,NEW,,NEW,
f5_37881,,NEW,,NEW,
f5_34407,,NEW,,NEW,
f5_0625-1008uk,,NEW,,NEW,
f5_34784,,NEW,,NEW,
f5_35024,,NEW,,NEW,
f5_33981,,NEW,,NEW,
f5_302512,,NEW,,NEW,
f5_34394,,NEW,,NEW,
f5_34727,,NEW,,NEW,
f5_378515,,NEW,,NEW,
f5_33917,,NEW,,NEW,
f5_34445,,NEW,,NEW,
f5_34714,,NEW,,NEW,
f5_300712,,NEW,,NEW,
f5_34485,,NEW,,NEW,
f5_75378,,NEW,,NEW,
f5_38771,,NEW,,NEW,
f5_43303,,NEW,,NEW,
f5_38921,,NEW,,NEW,
f5_34418,,NEW,,NEW,
f5_33968,,NEW,,NEW,
f5_37921,,NEW,,NEW,
f5_004915,,NEW,,NEW,
f5_339613,,NEW,,NEW,
f5_33983,,NEW,,NEW,
f5_0115-2012,,NEW,,NEW,
f5_377815,,NEW,,NEW,
f5_35045,,NEW,,NEW,
f5_344113,,NEW,,NEW,
f5_4986,,NEW,,NEW,
f5_310712,,NEW,,NEW,
f5_23121,,NEW,,NEW,
f5_379015,,NEW,,NEW,
f5_0708,,NEW,,NEW,
f5_34698,,NEW,,NEW,
f5_3158,,NEW,,NEW,
f5_35042,,NEW,,NEW,
f5_31533,,NEW,,NEW,
f5_24641,,NEW,,NEW,
f5_388112,,NEW,,NEW,
f5_35038,,NEW,,NEW,
f5_33927,,NEW,,NEW,
f5_34721,,NEW,,NEW,
f5_35033,,NEW,,NEW,
f5_0118-0047-01,,NEW,,NEW,
f5_33947,,NEW,,NEW,
f5_230-0232,,NEW,,NEW,
f5_35048,,NEW,,NEW,
f5_314812,,NEW,,NEW,
f5_43242,,NEW,,NEW,
f5_34722,,NEW,,NEW,
f5_33962,,NEW,,NEW,
f5_389012,,NEW,,NEW,
f5_34458,,NEW,,NEW,
f5_36721,,NEW,,NEW,
f5_367215,,NEW,,NEW,
f5_34693,,NEW,,NEW,
f5_35049,,NEW,,NEW,
f5_339713,,NEW,,NEW,
f5_312012,,NEW,,NEW,
f5_315312,,NEW,,NEW,
f5_34454,,NEW,,NEW,
f5_20101,,NEW,,NEW,
f5_373915,,NEW,,NEW,
f5_0115-2008,,NEW,,NEW,
f5_388812,,NEW,,NEW,
f5_0625-1012uk,,NEW,,NEW,
f5_43063,,NEW,,NEW,
f5_37871,,NEW,,NEW,
f5_0720-2009,,NEW,,NEW,
f5_34409,,NEW,,NEW,
f5_35041,,NEW,,NEW,
f5_313212,,NEW,,NEW,
f5_388612,,NEW,,NEW,
f5_75414,,NEW,,NEW,
f5_33982,,NEW,,NEW,
f5_34718,,NEW,,NEW,
f5_0115-2013,,NEW,,NEW,
f5_75362,,NEW,,NEW,
f5_31323,,NEW,,NEW,
f5_35039,,NEW,,NEW,
f5_48911,,NEW,,NEW,
f5_0625-1004uk,,NEW,,NEW,
f5_366815,,NEW,,NEW,
f5_34451,,NEW,,NEW,
f5_380112,,NEW,,NEW,
f5_33948,,NEW,,NEW,
f5_31263,,NEW,,NEW,
f5_1024,,NEW,,NEW,
f5_21927,,NEW,,NEW,
f5_23060,,NEW,,NEW,
f5_23065,,NEW,,NEW,
f5_21930,,NEW,,NEW,
f5_21764,,NEW,,NEW,
f5_6001,,NEW,,NEW,
f5_403-0187,,NEW,,NEW,
f5_409-0181,,NEW,,NEW,
f5_340-0181,,NEW,,NEW,
f5_342-0187,,NEW,,NEW,
f5_629-0181,,NEW,,NEW,
f5_630-0181,,NEW,,NEW,
f5_408-0182,,NEW,,NEW,
f5_131114,,NEW,,NEW,
f5_409-0182,,NEW,,NEW,
f5_280-0187,,NEW,,NEW,
f5_408-0181,,NEW,,NEW,
f5_402-0187,,NEW,,NEW,
f5_404-0181,,NEW,,NEW,
f5_341-0187,,NEW,,NEW,
f5_630-0182,,NEW,,NEW,
f5_225-0187,,NEW,,NEW,
f5_403-0182,,NEW,,NEW,
f5_230-0187,,NEW,,NEW,
f5_630-0187,,NEW,,NEW,
f5_283-0182,,NEW,,NEW,
f5_405-0182,,NEW,,NEW,
f5_402-0182,,NEW,,NEW,
f5_340-0182,,NEW,,NEW,
f5_230-0182,,NEW,,NEW,
f5_230-0181,,NEW,,NEW,
f5_407-0187,,NEW,,NEW,
f5_409-0187,,NEW,,NEW,
f5_281-0187,,NEW,,NEW,
f5_412-0182,,NEW,,NEW,
f5_282-0182,,NEW,,NEW,
f5_405-0187,,NEW,,NEW,
f5_631-0187,,NEW,,NEW,
f5_404-0182,,NEW,,NEW,
f5_412-0187,,NEW,,NEW,
f5_411-0182,,NEW,,NEW,
f5_281-0181,,NEW,,NEW,
f5_408-0187,,NEW,,NEW,
f5_225-0182,,NEW,,NEW,
f5_342-0181,,NEW,,NEW,
f5_631-0181,,NEW,,NEW,
f5_406-0187,,NEW,,NEW,
f5_629-0182,,NEW,,NEW,
f5_401-0187,,NEW,,NEW,
f5_340-0187,,NEW,,NEW,
f5_410-0182,,NEW,,NEW,
f5_410-0187,,NEW,,NEW,
f5_405-0181,,NEW,,NEW,
f5_412-0181,,NEW,,NEW,
f5_341-0182,,NEW,,NEW,
f5_401-0181,,NEW,,NEW,
f5_131111,,NEW,,NEW,
f5_404-0187,,NEW,,NEW,
f5_280-0181,,NEW,,NEW,
f5_407-0181,,NEW,,NEW,
f5_283-0187,,NEW,,NEW,
f5_341-0181,,NEW,,NEW,
f5_283-0181,,NEW,,NEW,
f5_410-0181,,NEW,,NEW,
f5_411-0187,,NEW,,NEW,
f5_281-0182,,NEW,,NEW,
f5_402-0181,,NEW,,NEW,
f5_225-0181,,NEW,,NEW,
f5_631-0182,,NEW,,NEW,
f5_282-0181,,NEW,,NEW,
f5_282-0187,,NEW,,NEW,
f5_406-0181,,NEW,,NEW,
f5_629-0187,,NEW,,NEW,
f5_401-0182,,NEW,,NEW,
f5_407-0182,,NEW,,NEW,
f5_342-0182,,NEW,,NEW,
f5_280-0182,,NEW,,NEW,
f5_131214,,NEW,,NEW,
f5_9984,,NEW,,NEW,
f5_131211,,NEW,,NEW,
f5_411-0181,,NEW,,NEW,
f5_406-0182,,NEW,,NEW,
f5_403-0181,,NEW,,NEW,
f5_ef-2710-bg,,NEW,,NEW,
f5_27979,,NEW,,NEW,
f5_27959,,NEW,,NEW,
f5_26239,,NEW,,NEW,
f5_262427,,NEW,,NEW,
f5_262231,,NEW,,NEW,
f5_279427,,NEW,,NEW,
f5_279626,,NEW,,NEW,
f5_279526,,NEW,,NEW,
f5_262426,,NEW,,NEW,
f5_279426,,NEW,,NEW,
f5_262226,,NEW,,NEW,
f5_262327,,NEW,,NEW,
f5_262431,,NEW,,NEW,
f5_27969,,NEW,,NEW,
f5_262331,,NEW,,NEW,
f5_262326,,NEW,,NEW,
f5_279431,,NEW,,NEW,
f5_26229,,NEW,,NEW,
f5_279627,,NEW,,NEW,
f5_279531,,NEW,,NEW,
f5_279527,,NEW,,NEW,
f5_26249,,NEW,,NEW,
f5_279726,,NEW,,NEW,
f5_27949,,NEW,,NEW,
f5_279731,,NEW,,NEW,
f5_262227,,NEW,,NEW,
f5_279631,,NEW,,NEW,
f5_279727,,NEW,,NEW,
f5_21799,,NEW,,NEW,
f5_21404,,NEW,,NEW,
f5_464818,,NEW,,NEW,
f5_46485,,NEW,,NEW,
f5_46484,,NEW,,NEW,
f5_464812,,NEW,,NEW,
f5_46489,,NEW,,NEW,
f5_46481,,NEW,,NEW,
f5_272-0148,,NEW,,NEW,
f5_273-0148,,NEW,,NEW,
f5_46487,,NEW,,NEW,
f5_21332,,NEW,,NEW,
f5_21738,,NEW,,NEW,
f5_345-1079,,NEW,,NEW,
f5_346-1079,,NEW,,NEW,
f5_346-1081,,NEW,,NEW,
f5_282-1082,,NEW,,NEW,
f5_344-1080,,NEW,,NEW,
f5_343-1080,,NEW,,NEW,
f5_343-1082,,NEW,,NEW,
f5_343-1083,,NEW,,NEW,
f5_345-1083,,NEW,,NEW,
f5_282-1078,,NEW,,NEW,
f5_344-1078,,NEW,,NEW,
f5_340-1079,,NEW,,NEW,
f5_340-1083,,NEW,,NEW,
f5_340-1081,,NEW,,NEW,
f5_344-1079,,NEW,,NEW,
f5_345-1081,,NEW,,NEW,
f5_343-1079,,NEW,,NEW,
f5_9108,,NEW,,NEW,
f5_345-1080,,NEW,,NEW,
f5_281-1082,,NEW,,NEW,
f5_341-1083,,NEW,,NEW,
f5_346-1080,,NEW,,NEW,
f5_340-1078,,NEW,,NEW,
f5_342-1078,,NEW,,NEW,
f5_345-1082,,NEW,,NEW,
f5_283-1080,,NEW,,NEW,
f5_342-1079,,NEW,,NEW,
f5_281-1079,,NEW,,NEW,
f5_280-1083,,NEW,,NEW,
f5_281-1080,,NEW,,NEW,
f5_342-1083,,NEW,,NEW,
f5_342-1080,,NEW,,NEW,
f5_346-1082,,NEW,,NEW,
f5_281-1081,,NEW,,NEW,
f5_341-1078,,NEW,,NEW,
f5_343-1081,,NEW,,NEW,
f5_280-1082,,NEW,,NEW,
f5_341-1082,,NEW,,NEW,
f5_283-1078,,NEW,,NEW,
f5_280-1081,,NEW,,NEW,
f5_82271,,NEW,,NEW,
f5_282-1079,,NEW,,NEW,
f5_341-1080,,NEW,,NEW,
f5_282-1080,,NEW,,NEW,
f5_283-1083,,NEW,,NEW,
f5_343-1078,,NEW,,NEW,
f5_346-1078,,NEW,,NEW,
f5_341-1081,,NEW,,NEW,
f5_281-1078,,NEW,,NEW,
f5_342-1081,,NEW,,NEW,
f5_283-1082,,NEW,,NEW,
f5_282-1081,,NEW,,NEW,
f5_340-1082,,NEW,,NEW,
f5_280-1078,,NEW,,NEW,
f5_283-1081,,NEW,,NEW,
f5_280-1080,,NEW,,NEW,
f5_283-1079,,NEW,,NEW,
f5_345-1078,,NEW,,NEW,
f5_341-1079,,NEW,,NEW,
f5_340-1080,,NEW,,NEW,
f5_346-1083,,NEW,,NEW,
f5_280-1079,,NEW,,NEW,
f5_342-1082,,NEW,,NEW,
f5_9109,,NEW,,NEW,
f5_344-1081,,NEW,,NEW,
f5_281-1083,,NEW,,NEW,
f5_282-1083,,NEW,,NEW,
f5_344-1083,,NEW,,NEW,
f5_344-1082,,NEW,,NEW,
f5_6225,,NEW,,NEW,
f5_6226,,NEW,,NEW,
f5_6227,,NEW,,NEW,
f5_ef-1634p-1,,NEW,,NEW,
f5_ef-1634p-2,,NEW,,NEW,
f5_62404,,NEW,,NEW,
f5_62405,,NEW,,NEW,
f5_62407,,NEW,,NEW,
f5_62402,,NEW,,NEW,
f5_343-4051,,NEW,,NEW,
f5_345-4048,,NEW,,NEW,
f5_343-4052,,NEW,,NEW,
f5_346-0187,,NEW,,NEW,
f5_343-0181,,NEW,,NEW,
f5_345-4050,,NEW,,NEW,
f5_345-4058,,NEW,,NEW,
f5_345-4054,,NEW,,NEW,
f5_345-4053,,NEW,,NEW,
f5_346-0182,,NEW,,NEW,
f5_345-4055,,NEW,,NEW,
f5_347-4057,,NEW,,NEW,
f5_344-4049,,NEW,,NEW,
f5_347-4055,,NEW,,NEW,
f5_344-4051,,NEW,,NEW,
f5_343-4057,,NEW,,NEW,
f5_345-4051,,NEW,,NEW,
f5_343-4056,,NEW,,NEW,
f5_345-0182,,NEW,,NEW,
f5_347-0148,,NEW,,NEW,
f5_344-4058,,NEW,,NEW,
f5_345-4057,,NEW,,NEW,
f5_343-4054,,NEW,,NEW,
f5_343-4049,,NEW,,NEW,
f5_347-4049,,NEW,,NEW,
f5_343-0182,,NEW,,NEW,
f5_343-0187,,NEW,,NEW,
f5_345-4052,,NEW,,NEW,
f5_347-4054,,NEW,,NEW,
f5_345-4049,,NEW,,NEW,
f5_344-4050,,NEW,,NEW,
f5_347-4053,,NEW,,NEW,
f5_345-0148,,NEW,,NEW,
f5_344-0187,,NEW,,NEW,
f5_344-4056,,NEW,,NEW,
f5_344-4055,,NEW,,NEW,
f5_343-4066,,NEW,,NEW,
f5_344-4052,,NEW,,NEW,
f5_347-4066,,NEW,,NEW,
f5_343-4055,,NEW,,NEW,
f5_345-0181,,NEW,,NEW,
f5_347-4056,,NEW,,NEW,
f5_343-4050,,NEW,,NEW,
f5_345-4066,,NEW,,NEW,
f5_344-4054,,NEW,,NEW,
f5_347-4048,,NEW,,NEW,
f5_344-4053,,NEW,,NEW,
f5_343-4053,,NEW,,NEW,
f5_347-4050,,NEW,,NEW,
f5_343-4048,,NEW,,NEW,
f5_347-4052,,NEW,,NEW,
f5_346-0181,,NEW,,NEW,
f5_344-0181,,NEW,,NEW,
f5_344-0148,,NEW,,NEW,
f5_344-4066,,NEW,,NEW,
f5_344-0182,,NEW,,NEW,
f5_347-4058,,NEW,,NEW,
f5_344-4057,,NEW,,NEW,
f5_347-4051,,NEW,,NEW,
f5_344-4048,,NEW,,NEW,
f5_343-0148,,NEW,,NEW,
f5_343-4058,,NEW,,NEW,
f5_345-0187,,NEW,,NEW,
f5_345-4056,,NEW,,NEW,
f5_47002,,NEW,,NEW,
f5_47034,,NEW,,NEW,
f5_47535,,NEW,,NEW,
f5_47542,,NEW,,NEW,
f5_47514,,NEW,,NEW,
f5_47032,,NEW,,NEW,
f5_47525,,NEW,,NEW,
f5_47035,,NEW,,NEW,
f5_47022,,NEW,,NEW,
f5_47512,,NEW,,NEW,
f5_47524,,NEW,,NEW,
f5_47522,,NEW,,NEW,
f5_47515,,NEW,,NEW,
f5_47012,,NEW,,NEW,
f5_47024,,NEW,,NEW,
f5_47004,,NEW,,NEW,
f5_47014,,NEW,,NEW,
f5_47005,,NEW,,NEW,
f5_47545,,NEW,,NEW,
f5_47534,,NEW,,NEW,
f5_47544,,NEW,,NEW,
f5_47025,,NEW,,NEW,
f5_47015,,NEW,,NEW,
f5_47532,,NEW,,NEW,
f5_6216,,NEW,,NEW,
f5_6218,,NEW,,NEW,
f5_350512,,NEW,,NEW,
f5_43341,,NEW,,NEW,
f5_7147,,NEW,,NEW,
f5_ef-1927-bk,,NEW,,NEW,
f5_ef-3947-bl,,NEW,,NEW,
f5_ef-3947-p,,NEW,,NEW,
f5_2007,,NEW,,NEW,
f5_2021,,NEW,,NEW,
f5_2000,,NEW,,NEW,
f5_2005,,NEW,,NEW,
f5_2018,,NEW,,NEW,
f5_2001,,NEW,,NEW,
f5_21421,,NEW,,NEW,
f5_0026-2016,,NEW,,NEW,
f5_45647,,NEW,,NEW,
f5_38721,,NEW,,NEW,
f5_2004,,NEW,,NEW,
f5_2020,,NEW,,NEW,
f5_632-0286,,NEW,,NEW,
f5_6251,,NEW,,NEW,
f5_6253,,NEW,,NEW,
f5_632-0287,,NEW,,NEW,
f5_632-0288,,NEW,,NEW,
f5_6252,,NEW,,NEW,
f5_5289,,NEW,,NEW,
f5_ef-3947-v,,NEW,,NEW,
f5_62372en,,NEW,,NEW,
f5_62384en,,NEW,,NEW,
f5_62364en,,NEW,,NEW,
f5_62382en,,NEW,,NEW,
f5_62367en,,NEW,,NEW,
f5_62377en,,NEW,,NEW,
f5_62385en,,NEW,,NEW,
f5_62387en,,NEW,,NEW,
f5_62365en,,NEW,,NEW,
f5_62374en,,NEW,,NEW,
f5_62362en,,NEW,,NEW,
f5_62375en,,NEW,,NEW,
f5_ef-1425-m,,NEW,,NEW,
f5_ef-1917,,NEW,,NEW,
f5_ef-8502-4,,NEW,,NEW,
f5_ef-1821-vp,,NEW,,NEW,
f5_ef-1821-gybk,,NEW,,NEW,
f5_ef-1635,,NEW,,NEW,
f5_ef-0390-bk,,NEW,,NEW,
f5_ef-0390-tr,,NEW,,NEW,
f5_ef-0370-16,,NEW,,NEW,
f5_ef-0370-14,,NEW,,NEW,
f5_ef-0370-12,,NEW,,NEW,
f5_ef-0370-10,,NEW,,NEW,
f5_421231,,NEW,,NEW,
f5_421031,,NEW,,NEW,
f5_90775,,NEW,,NEW,
f5_90777,,NEW,,NEW,
f5_90782,,NEW,,NEW,
f5_90772,,NEW,,NEW,
f5_9945,,NEW,,NEW,
f5_90787,,NEW,,NEW,
f5_90785,,NEW,,NEW,
f5_424331,,NEW,,NEW,
f5_421331,,NEW,,NEW,
f5_9941,,NEW,,NEW,
f5_9944,,NEW,,NEW,
f5_4460,,NEW,,NEW,
f5_21378,,NEW,,NEW,
f5_ef-0360,,NEW,,NEW,
f5_ef-1813-gy,,NEW,,NEW,
f5_25037,,NEW,,NEW,
f5_ef-a1924s-gybk,,NEW,,NEW,
f5_ef-a1924-vp,,NEW,,NEW,
f5_ef-1831-v,,NEW,,NEW,
f5_505-1079,,NEW,,NEW,
f5_505-1080,,NEW,,NEW,
f5_407-1079,,NEW,,NEW,
f5_424-1080,,NEW,,NEW,
f5_418-1081,,NEW,,NEW,
f5_220-1080,,NEW,,NEW,
f5_421-1079,,NEW,,NEW,
f5_408-1080,,NEW,,NEW,
f5_415-1081,,NEW,,NEW,
f5_222-1081,,NEW,,NEW,
f5_631-1078,,NEW,,NEW,
f5_501-1079,,NEW,,NEW,
f5_230-1082,,NEW,,NEW,
f5_505-1081,,NEW,,NEW,
f5_407-1080,,NEW,,NEW,
f5_417-1079,,NEW,,NEW,
f5_223-1080,,NEW,,NEW,
f5_502-1081,,NEW,,NEW,
f5_410-1080,,NEW,,NEW,
f5_629-1079,,NEW,,NEW,
f5_407-1081,,NEW,,NEW,
f5_424-1081,,NEW,,NEW,
f5_409-1080,,NEW,,NEW,
f5_403-1081,,NEW,,NEW,
f5_416-1080,,NEW,,NEW,
f5_426-1080,,NEW,,NEW,
f5_223-1079,,NEW,,NEW,
f5_412-1080,,NEW,,NEW,
f5_410-1079,,NEW,,NEW,
f5_405-1081,,NEW,,NEW,
f5_7148,,NEW,,NEW,
f5_629-1080,,NEW,,NEW,
f5_412-1079,,NEW,,NEW,
f5_420-1081,,NEW,,NEW,
f5_503-1080,,NEW,,NEW,
f5_630-1078,,NEW,,NEW,
f5_405-1079,,NEW,,NEW,
f5_418-1080,,NEW,,NEW,
f5_424-1079,,NEW,,NEW,
f5_401-1080,,NEW,,NEW,
f5_418-1079,,NEW,,NEW,
f5_504-1079,,NEW,,NEW,
f5_504-1080,,NEW,,NEW,
f5_417-1081,,NEW,,NEW,
f5_411-1080,,NEW,,NEW,
f5_419-1080,,NEW,,NEW,
f5_502-1080,,NEW,,NEW,
f5_401-1081,,NEW,,NEW,
f5_412-1081,,NEW,,NEW,
f5_228-1081,,NEW,,NEW,
f5_416-1079,,NEW,,NEW,
f5_421-1080,,NEW,,NEW,
f5_506-1079,,NEW,,NEW,
f5_220-1081,,NEW,,NEW,
f5_629-1078,,NEW,,NEW,
f5_415-1079,,NEW,,NEW,
f5_405-1080,,NEW,,NEW,
f5_220-1079,,NEW,,NEW,
f5_408-1081,,NEW,,NEW,
f5_426-1081,,NEW,,NEW,
f5_222-1079,,NEW,,NEW,
f5_501-1081,,NEW,,NEW,
f5_501-1080,,NEW,,NEW,
f5_502-1079,,NEW,,NEW,
f5_409-1081,,NEW,,NEW,
f5_227-1080,,NEW,,NEW,
f5_402-1079,,NEW,,NEW,
f5_409-1079,,NEW,,NEW,
f5_223-1081,,NEW,,NEW,
f5_425-1079,,NEW,,NEW,
f5_227-1079,,NEW,,NEW,
f5_423-1080,,NEW,,NEW,
f5_415-1080,,NEW,,NEW,
f5_408-1079,,NEW,,NEW,
f5_503-1081,,NEW,,NEW,
f5_419-1079,,NEW,,NEW,
f5_230-1081,,NEW,,NEW,
f5_630-1079,,NEW,,NEW,
f5_411-1081,,NEW,,NEW,
f5_221-1081,,NEW,,NEW,
f5_402-1080,,NEW,,NEW,
f5_401-1079,,NEW,,NEW,
f5_426-1079,,NEW,,NEW,
f5_404-1081,,NEW,,NEW,
f5_403-1080,,NEW,,NEW,
f5_406-1079,,NEW,,NEW,
f5_225-1081,,NEW,,NEW,
f5_425-1081,,NEW,,NEW,
f5_404-1080,,NEW,,NEW,
f5_228-1079,,NEW,,NEW,
f5_630-1080,,NEW,,NEW,
f5_225-1083,,NEW,,NEW,
f5_221-1080,,NEW,,NEW,
f5_506-1081,,NEW,,NEW,
f5_221-1079,,NEW,,NEW,
f5_506-1080,,NEW,,NEW,
f5_406-1081,,NEW,,NEW,
f5_631-1079,,NEW,,NEW,
f5_406-1080,,NEW,,NEW,
f5_422-1079,,NEW,,NEW,
f5_422-1081,,NEW,,NEW,
f5_422-1080,,NEW,,NEW,
f5_404-1079,,NEW,,NEW,
f5_228-1080,,NEW,,NEW,
f5_403-1079,,NEW,,NEW,
f5_420-1080,,NEW,,NEW,
f5_631-1080,,NEW,,NEW,
f5_503-1079,,NEW,,NEW,
f5_231-1083,,NEW,,NEW,
f5_423-1081,,NEW,,NEW,
f5_420-1079,,NEW,,NEW,
f5_227-1081,,NEW,,NEW,
f5_423-1079,,NEW,,NEW,
f5_504-1081,,NEW,,NEW,
f5_402-1081,,NEW,,NEW,
f5_222-1080,,NEW,,NEW,
f5_419-1081,,NEW,,NEW,
f5_421-1081,,NEW,,NEW,
f5_410-1081,,NEW,,NEW,
f5_417-1080,,NEW,,NEW,
f5_416-1081,,NEW,,NEW,
f5_230-1083,,NEW,,NEW,
f5_225-1082,,NEW,,NEW,
f5_425-1080,,NEW,,NEW,
f5_231-1082,,NEW,,NEW,
f5_231-1081,,NEW,,NEW,
f5_411-1079,,NEW,,NEW,
f5_ef-7006-by,,NEW,,NEW,
f5_ef-7006-wn,,NEW,,NEW,
f5_ef-7006-ga,,NEW,,NEW,
f5_ef-7006-pfm,,NEW,,NEW,
f5_ef-7006-sy,,NEW,,NEW,
f5_ef-7006-ed,,NEW,,NEW,
f5_ef-7006-oe,,NEW,,NEW,
f5_ef-7006-ph,,NEW,,NEW,
f5_ef-7006-pe,,NEW,,NEW,
f5_ef-7006-cd,,NEW,,NEW,
f5_ef-7006-ln,,NEW,,NEW,
f5_ef-7006-gg,,NEW,,NEW,
f5_ef-0544,,NEW,,NEW,
f5_ef-7005s-7,,NEW,,NEW,
f5_ef-1812-gy,,NEW,,NEW,
f5_ef-1932,,NEW,,NEW,
f5_3711,,NEW,,NEW,
f5_ef-0545,,NEW,,NEW,
f5_ef-2307s,,NEW,,NEW,
f5_7530,,NEW,,NEW,
f5_3533,,NEW,,NEW,
f5_ef-2421s-vp,,NEW,,NEW,
f5_27445,,NEW,,NEW,
f5_27463,,NEW,,NEW,
f5_27464,,NEW,,NEW,
f5_27462,,NEW,,NEW,
f5_27481,,NEW,,NEW,
f5_27442,,NEW,,NEW,
f5_27443,,NEW,,NEW,
f5_27483,,NEW,,NEW,
f5_27484,,NEW,,NEW,
f5_27441,,NEW,,NEW,
f5_27465,,NEW,,NEW,
f5_27447,,NEW,,NEW,
f5_27487,,NEW,,NEW,
f5_27444,,NEW,,NEW,
f5_27482,,NEW,,NEW,
f5_27461,,NEW,,NEW,
f5_27485,,NEW,,NEW,
f5_27467,,NEW,,NEW,
f5_ef-2654-mg,,NEW,,NEW,
f6_promark_b35,,NEW,,NEW,
f6_promark_b85,,NEW,,NEW,
f6_promark_bt-b2,,NEW,,NEW,
f6_b10,,NEW,,NEW,
f6_promark_b80,,NEW,,NEW,
f6_promark_bt-b1,,NEW,,NEW,
f6_promark_b30,,NEW,,NEW,
f6_b10-yellow,,NEW,,NEW,
f6_b10-black,,NEW,,NEW,
f6_bt-hh6105b2,,NEW,,NEW,
f6_b85,,NEW,,NEW,
f6_b35,,NEW,,NEW,
f6_b10-white,,NEW,,NEW,
f6_b80,,NEW,,NEW,
f6_bt-hh6105b1,,NEW,,NEW,
f6_b30,,NEW,,NEW,
f6_bt-hh6105b3,,NEW,,NEW,
f6_b45,,NEW,,NEW,
f6_bt-2580p,,NEW,,NEW,
f6_bt-2582p,,NEW,,NEW,
f6_bt-2581p,,NEW,,NEW,
f6_bt-2583p,,NEW,,NEW,
f6_bt-2585p,,NEW,,NEW,
f6_bt-2584p,,NEW,,NEW,
f6_bt-2586p,,NEW,,NEW,
f6_eb22b-l,,NEW,,NEW,
f6_eb22m,,NEW,,NEW,
f6_eb22c,,NEW,,NEW,
f6_eb22y,,NEW,,NEW,
f6_eb22g,,NEW,,NEW,
f6_b80b,,NEW,,NEW,
f6_b80m,,NEW,,NEW,
f6_b80c,,NEW,,NEW,
f6_b80y,,NEW,,NEW,
f6_eb21b,,NEW,,NEW,
f6_eb21m,,NEW,,NEW,
f6_eb21c,,NEW,,NEW,
f6_eb21y,,NEW,,NEW,
f6_bt-2560n,,NEW,,NEW,
f6_bt-2562n,,NEW,,NEW,
f6_bt-2564n,,NEW,,NEW,
f6_bt-2563n,,NEW,,NEW,
f6_bt-2561n,,NEW,,NEW,
f6_b40,,NEW,,NEW,
f6_hh6210_b,,NEW,,NEW,
f6_hh6205,,NEW,,NEW,
f6_motix-1hs,,NEW,,NEW,
f6_eb22w,,NEW,,NEW,
f6_motix-1hb,,NEW,,NEW,
f6_rl095,,NEW,,NEW,
f6_ml099,,NEW,,NEW,
f6_rl090,,NEW,,NEW,
f6_rl096-rgb,,NEW,,NEW,
f6_rl089,,NEW,,NEW,
f6_k2,,NEW,,NEW,
f6_tl1,,NEW,,NEW,
f6_tl2,,NEW,,NEW,
f6_tl4,,NEW,,NEW,
f6_bl1,,NEW,,NEW,
f6_bl2,,NEW,,NEW,
